id,platform,city,text,objective_criteria,subjective_criteria,openness,annotator,split
抖音_321,抖音,北京,看祖籍 京二京三代多的是,Family Heritage; Legal/Admin,,Neutral,merged,annotated
抖音_322,抖音,北京,我爷爷的爷爷的爷爷的爷爷的爷爷的爷爷的爷爷的爷爷…是跟着多尔衮来的北京,Family Heritage,,Neutral,merged,annotated
抖音_323,抖音,北京,确实，虽然我是北京户口，我依然觉得我是辽宁人，建平县人,,Self-ID; Belonging,Neutral,merged,annotated
抖音_324,抖音,北京,看看老辈爷爷奶奶，3辈以上是北京人,Family Heritage,,Neutral,merged,annotated
抖音_325,抖音,北京,得看户口本上祖籍里是否是北京,Family Heritage; Legal/Admin,,Neutral,merged,annotated
抖音_326,抖音,北京,籍贯是跟爷爷走的，如果孩子爷爷是外地的，你家孩子籍贯就是外地的[捂脸],Family Heritage; Legal/Admin,,Neutral,merged,annotated
抖音_327,抖音,北京,明朝没户口本，但是有户贴，但这不足以证明，家谱还有县志能看到的，再不济长辈也得念叨的，合着您不跟您长辈沟通？有断档,Family Heritage,,Neutral,merged,annotated
抖音_328,抖音,北京,您懂么[抠鼻]籍贯不能去判断是不是所谓的老北京，打有身份证的之前我们家就在北京了，写籍贯的目的是不忘你从哪里来，几百年了你也别忘了你的根,Family Heritage,,Neutral,merged,annotated
抖音_329,抖音,北京,随便说，我不是老北京人，可是我们家在北京到我这里第七代了，我下面还有两代，我原籍山西,Family Heritage,,Neutral,merged,annotated
抖音_330,抖音,北京,110101-110108开头的才是北京人,Intra-city Region; Legal/Admin,,Restrictive,merged,annotated
抖音_331,抖音,北京,从小在北京出生的人才是真正的北京人[呲牙],Birth/Upbringing,,Restrictive,merged,annotated
抖音_332,抖音,北京,北京顺义人：我们管去北京叫进城！从来没觉得自己是北京人，顺义应该算河北。,Intra-city Region,,Restrictive,merged,annotated
抖音_333,抖音,北京,[捂脸]没错110开头的才是。后来的，身份证一样不是110开头的。[捂脸]而且一开口就知道你是不是北京的[泪奔],Legal/Admin,Language,Restrictive,merged,annotated
抖音_334,抖音,北京,祖宗不能忘，籍贯是哪里？人就是哪里人？[抱拳][抱拳],Family Heritage; Legal/Admin,,Neutral,merged,annotated
抖音_335,抖音,北京,说着一口京腔才是北京人，即使拿着北京户口说话没有京腔也不是北京人,,Language,Restrictive,merged,annotated
抖音_336,抖音,北京,只有110103和110104相对相对两代北京出生可能性大一些，其它都👀不出来,Legal/Admin,,Neutral,merged,annotated
抖音_337,抖音,北京,北京人只有110101.110102.110103.110104[看],Intra-city Region; Legal/Admin,,Neutral,merged,annotated
抖音_338,抖音,北京,北京人就是有户口了就算，祖籍在哪看籍贯，祖籍北京的，也就那么回事,Legal/Admin,,Inclusive,merged,annotated
抖音_339,抖音,北京,有户口就是，别的不能说明什么！,Legal/Admin,,Inclusive,merged,annotated
抖音_340,抖音,北京,一个是法律意义上的归属感，一个是自我认知上的归属感,Legal/Admin,Self-ID; Belonging,Neutral,merged,annotated
抖音_341,抖音,北京,110开头+从小生活在本地。才是真正的北京人,Birth/Upbringing; Legal/Admin,,Restrictive,merged,annotated
抖音_342,抖音,北京,"看看身份证号，110103.......您是吗？
操着外地口音的新北京人太多了。",Legal/Admin,,Neutral,merged,annotated
抖音_343,抖音,北京,说北京话的是北京人！只有这一个标准！,,Language,Inclusive,merged,annotated
抖音_344,抖音,北京,就2022年来说，最起码四代以上是110的才算,Family Heritage,,Restrictive,merged,annotated
抖音_345,抖音,北京,我觉得爱这个城市的人就可以算北京人,,Belonging,Inclusive,merged,annotated
抖音_346,抖音,北京,有北京户口 你也是臭外地的 看身份证11010开头 才是北京人,Legal/Admin,,Restrictive,merged,annotated
抖音_347,抖音,北京,你爷爷的出生长大的地方是你的籍贯，籍贯决定你是哪的人！,Family Heritage,,Neutral,merged,annotated
抖音_348,抖音,北京,看户口本上的籍贯,Legal/Admin,,Neutral,merged,annotated
抖音_349,抖音,北京,“老”北京人得是住宛平城的,Intra-city Region,,Restrictive,merged,annotated
抖音_350,抖音,北京,我身份证开头就不是110，因为出生那年只能随母，爸爸爷爷太爷爷N代都是在旗老北京[捂脸]户口本上祖籍是北京，这就很真实了,Family Heritage; Legal/Admin,,Neutral,merged,annotated
抖音_351,抖音,北京,其实是不是无所谓，但真要较真110101-4才是,Legal/Admin,,Neutral,merged,annotated
抖音_352,抖音,北京,110101东城 102西城 103崇文 104宣武 四大城区护城河以里 算是老北京四九城,Intra-city Region,,Neutral,merged,annotated
抖音_353,抖音,北京,护城河以里都是 崇文宣武比东城西城更古老 怎么可能不算,Intra-city Region,,Neutral,merged,annotated
抖音_354,抖音,北京,110104的是最正宗老北京人[看],Intra-city Region; Legal/Admin,,Restrictive,merged,annotated
抖音_355,抖音,北京,我真觉得周围北京长大的孩子就说吃稻香村，没人说吃三禾稻香村，在北京孩子眼里稻香村不是只有一种么,,Culture,Neutral,merged,annotated
抖音_356,抖音,北京,我不敢说自己是北京人，顺义郊区的瑟瑟发抖,Intra-city Region,,Neutral,merged,annotated
抖音_357,抖音,北京,110101和110102才是真正的“城里人[呲牙]” 出了二环在当时就算出了北京城了 其它全是郊区[捂脸],Intra-city Region; Legal/Admin,,Restrictive,merged,annotated
抖音_358,抖音,北京,老北京的定义是东城，西城，崇文，宣武，其他的区都不算老北京,Intra-city Region,,Restrictive,merged,annotated
抖音_359,抖音,北京,其实北京人 在我看来就是 仗义 懂理儿 讲礼貌 原来住德胜门 现在住昌平,Intra-city Region,Culture,Neutral,merged,annotated
抖音_360,抖音,北京,郊区的都把进城叫做 去北京了[泪奔],Intra-city Region,,Neutral,merged,annotated
抖音_361,抖音,北京,110开头，西城，[白眼],Intra-city Region; Legal/Admin,,Neutral,merged,annotated
抖音_362,抖音,北京,[酷拽]101、102、103、104的身份证，祖孙三代户口都没出过东西城、崇文宣武！这样才勉强算北京人。活动讲究、有理有面才算老北京,Birth/Upbringing; Intra-city Region; Family Heritage; Legal/Admin,Culture,Restrictive,merged,annotated
抖音_363,抖音,北京,我们都自称怀柔人，去市里都说上北京[捂脸][捂脸],Intra-city Region,Self-ID,Neutral,merged,annotated
抖音_364,抖音,北京,110开头不一定是，得看籍贯,Family Heritage; Legal/Admin,,Neutral,merged,annotated
抖音_365,抖音,北京,呵呵 城八区外 三代以内是外地的 都是外地人,Intra-city Region; Family Heritage,,Neutral,merged,annotated
抖音_366,抖音,北京,我不是110开头，我户口身份证户籍是北京，我从来不说我是北京人不好意思,Legal/Admin,,Restrictive,merged,annotated
抖音_367,抖音,北京,外八县的说话都是河北味,,Language,Neutral,merged,annotated
抖音_368,抖音,北京,我五环里边都觉得自己在郊区。。。而且不是在北京住三代以上才是北京人嘛,Intra-city Region; Family Heritage,,Restrictive,merged,annotated
抖音_369,抖音,北京,真不能算，我小时候出了三环就属于郊区了，三环外就有耕地了。真正算老北京人东城，西城，崇文，宣武，剩下的都不能算老北京人。,Intra-city Region,,Restrictive,merged,annotated
抖音_370,抖音,北京,身份证开头110打头，往上至少五代以上，才可以算老北京，个人观点,Family Heritage; Legal/Admin,,Restrictive,merged,annotated
抖音_371,抖音,北京,郊区的口音城里人都听不懂，交流都是个问题，还老北京呢？,,Language,Restrictive,merged,annotated
抖音_372,抖音,北京,二环里才算老北京,Intra-city Region,,Restrictive,merged,annotated
抖音_373,抖音,北京,"户口本，身份证，写着北京，
但是不一定大小土生土长的，外地人也不少拿到了户口",Birth/Upbringing; Legal/Admin,,Neutral,merged,annotated
抖音_374,抖音,北京,不想杠 不过我从小就认为二环外都是农村,Intra-city Region,,Restrictive,merged,annotated
抖音_375,抖音,北京,我110105，一开口北京人说：“你通州的吧[呲牙]“。我回答：对,,Language,Neutral,merged,annotated
抖音_376,抖音,北京,平谷好多都不说自己是北京的，一问您老家哪的都说自己是平谷的，平谷话都快自成一派了。,Intra-city Region,Self-ID,Neutral,merged,annotated
抖音_377,抖音,北京,出生在北京且有北京户口的人，老了就是老北京人[泪奔],Birth/Upbringing; Legal/Admin,,Neutral,merged,annotated
抖音_378,抖音,北京,看回家过年就知道谁是土生土长的北京人,Birth/Upbringing; Family Heritage,,Neutral,merged,annotated
抖音_379,抖音,北京,我的户口本的户籍北京[赞],Legal/Admin,,Neutral,merged,annotated
抖音_380,抖音,北京,老北京人判断标准只有一个，就是说话前先说一句：嘿～您猜怎么着,,Culture; Language,Neutral,merged,annotated
抖音_381,抖音,北京,首先出生地在哪里的就是那里人，为什么这样说呢，因为他她在这片土地上，土生土长，对北京的文化包括饮食文化，人文文化，地域文化他她一定会有认同感的，我的老家在河北保定，是我父亲五十年代支援北京建设来的，我是北京出生的，每当从外地回来看到北京界的时候就有一种到家的感觉，这样的感觉叫做归属感。就包括新北京人很难有这样的感觉，不绝对，但是他她的下一代一定是有认同感，和归属感的包括口音，比如他的父母都南方人他她的孩子一定是北京口音。你现在看一下全中国认和一个地方往上到三代谁能说明白是哪里人，要按你的意思就是周口店龙骨山的人才算北京人了吗。都什么年代了。还祖籍。祖籍以经是混社会混圈子虚伪的词了，比如，你哪里的，我那里有咱们是老乡，最不靠谱的就是这个了[呲牙],Birth/Upbringing,Culture; Belonging; Language,Neutral,merged,annotated
抖音_382,抖音,北京,说实话真正的老北京有几个啊，真正的北京话并不是他们演绎的那样，真正的北京人是从秦以后居住在燕国的人，并不是清朝以后那样，大家可以查查历史，明朝的北京是那么说话吗？,,Language,Neutral,merged,annotated
抖音_383,抖音,北京,口音确实不一样，但是确实也属于北京，这个还真没觉得有什么人能争议这个。还有这鄙歧视链，反正我二环的没觉得有，我只觉得住二环确实交通方便很多，毕竟是中心地带，去哪儿都是半径，上班什么的都方便点儿，再加上从小长大的地方有感情，所以更喜欢。尽管二环内很多地方比较密集比较旧，也习惯了。,Legal/Admin,,Inclusive,merged,annotated
